text,label
: Ahh   thanks but no You see I-I think I'm ready to dance with girls,7
Okay,7
: Yeah,7
Go get em Treeger,7
: Right  Hey   ahh   you wanna come Marge has a girlfriend,7
Really,5
: I know   we did it Hey   that was incredible   huh,1
I know   it was amazing I mean   we totally nailed it   it was beautiful,1
: Thank you   listen   thanks a lot Tribbiani    Oh my God   look at the time   I gotta catch the bus to the ball,1
Oh well   okay   good luck,1
: Yeah,7
Unless you wanna practice the Foxtrot again Or-or the Tango,7
: Ahh   thanks but no You see I-I think I'm ready to dance with girls,7
Okay,7
: Yeah,7
Go get em Treeger,7
: Right  Hey   ahh   you wanna come Marge has a girlfriend,7
Really,5
: Yeah   you could dance real good with her   she's the same size as me,7
No   I'm good,7
Oh God   this is so nerve wracking How-how do you do this,5
Well   unfortunately   I don't get many callbacks so,7
Is it a good sign that they asked us to hang around after the audition,5
Who knows,7
Okay uh   we have narrowed it down to Raymond   Ben   Kyle   and Joey The rest of you   thank you very much,7
Yes I knew it  Bye-bye So long Later,1
Oh God   this is so nerve wracking How-how do you do this,5
Well   unfortunately   I don't get many callbacks so,7
Is it a good sign that they asked us to hang around after the audition,5
Who knows,7
Okay uh   we have narrowed it down to Raymond   Ben   Kyle   and Joey The rest of you   thank you very much,7
Yes I knew it  Bye-bye So long Later,1
Oh this is great I might actually get to play Ben's dad,1
Oh God   this is so nerve wracking How-how do you do this,5
Well   unfortunately   I don't get many callbacks so,7
Is it a good sign that they asked us to hang around after the audition,5
Who knows,7
Okay uh   we have narrowed it down to Raymond   Ben   Kyle   and Joey The rest of you   thank you very much,7
Yes I knew it  Bye-bye So long Later,1
Oh this is great I might actually get to play Ben's dad,1
Yeah,1
Actually   that can't happen,7
Yeah because you all have such different looks   we're putting you with Raymond and Kyle with Ben,7
So it'll be either you two  or you two,7
Man   this is gonna be kinda weird,0
Oh God   this is so nerve wracking How-how do you do this,5
Well   unfortunately   I don't get many callbacks so,7
Is it a good sign that they asked us to hang around after the audition,5
Who knows,7
Okay uh   we have narrowed it down to Raymond   Ben   Kyle   and Joey The rest of you   thank you very much,7
Yes I knew it  Bye-bye So long Later,1
Oh this is great I might actually get to play Ben's dad,1
Yeah,1
Actually   that can't happen,7
Yeah because you all have such different looks   we're putting you with Raymond and Kyle with Ben,7
So it'll be either you two  or you two,7
Man   this is gonna be kinda weird,0
Yeah   it is,7
Please,3
Are you kidding,3
I-I hurt three huge men   I gave a guy a bloody noseI mean I-I'm not proud of it but   I really am,3
And it's all because of you   wonderful   amazing you,1
Please,3
Are you kidding,3
I-I hurt three huge men   I gave a guy a bloody noseI mean I-I'm not proud of it but   I really am,3
And it's all because of you   wonderful   amazing you,1
I think you've got concussion,4
No   no   I'm serious Thank you,1
You're welcome  I'm sorry Did I hurt you,4
It's worth the pain  Y'know what   you know what It's not,0
Wow That Mike thing was interesting I don't know what's gonna happen with Phoebe and David,5
"I do Want a hint huh ""I do""  ""I do""",1
Ok   I'm sensing that this is some kind of word play   because you are pink with barely controlled glee,7
Wow That Mike thing was interesting I don't know what's gonna happen with Phoebe and David,5
"I do Want a hint huh ""I do""  ""I do""",1
Ok   I'm sensing that this is some kind of word play   because you are pink with barely controlled glee,7
David is going to propose to Phoebe,1
What  Why,5
Wow That Mike thing was interesting I don't know what's gonna happen with Phoebe and David,5
"I do Want a hint huh ""I do""  ""I do""",1
Ok   I'm sensing that this is some kind of word play   because you are pink with barely controlled glee,7
David is going to propose to Phoebe,1
What  Why,5
Chandler   we have talked about this,3
Wow That Mike thing was interesting I don't know what's gonna happen with Phoebe and David,5
"I do Want a hint huh ""I do""  ""I do""",1
Ok   I'm sensing that this is some kind of word play   because you are pink with barely controlled glee,7
David is going to propose to Phoebe,1
What  Why,5
Chandler   we have talked about this,3
You are not supposed to give people advice,3
Now couldn't you just have made some sort of inappropriate joke,3
I,7
Wow That Mike thing was interesting I don't know what's gonna happen with Phoebe and David,5
"I do Want a hint huh ""I do""  ""I do""",1
Ok   I'm sensing that this is some kind of word play   because you are pink with barely controlled glee,7
David is going to propose to Phoebe,1
What  Why,5
Chandler   we have talked about this,3
You are not supposed to give people advice,3
Now couldn't you just have made some sort of inappropriate joke,3
I,7
They've only been going out for a few weeks and Phoebe is completely hung up on Mike,3
"She'll say ""No""   David's heart will be broken   it will be too hard for them to recover from and then Phoebe will end up alone",3
Man   that's some,5
This is my father   Paul Stevens Dad   this is Ross Geller,7
It-it's great to meet you Paul,1
I usually prefer Elizabeth's boyfriends to address me as Mr Stevens,7
Of course   of course   Mr Stevens,7
This is my father   Paul Stevens Dad   this is Ross Geller,7
It-it's great to meet you Paul,1
I usually prefer Elizabeth's boyfriends to address me as Mr Stevens,7
Of course   of course   Mr Stevens,7
So Ross   what your problem,3
This is my father   Paul Stevens Dad   this is Ross Geller,7
It-it's great to meet you Paul,1
I usually prefer Elizabeth's boyfriends to address me as Mr Stevens,7
Of course   of course   Mr Stevens,7
So Ross   what your problem,3
Eh-whExcuse me,5
This is my father   Paul Stevens Dad   this is Ross Geller,7
It-it's great to meet you Paul,1
I usually prefer Elizabeth's boyfriends to address me as Mr Stevens,7
Of course   of course   Mr Stevens,7
So Ross   what your problem,3
Eh-whExcuse me,5
Why can't you get a girlfriend your own age,3
That's funny Umm  It's not funny,4
This is my father   Paul Stevens Dad   this is Ross Geller,7
It-it's great to meet you Paul,1
I usually prefer Elizabeth's boyfriends to address me as Mr Stevens,7
Of course   of course   Mr Stevens,7
So Ross   what your problem,3
Eh-whExcuse me,5
Why can't you get a girlfriend your own age,3
That's funny Umm  It's not funny,4
I,7
This is my father   Paul Stevens Dad   this is Ross Geller,7
It-it's great to meet you Paul,1
I usually prefer Elizabeth's boyfriends to address me as Mr Stevens,7
Of course   of course   Mr Stevens,7
So Ross   what your problem,3
Eh-whExcuse me,5
Why can't you get a girlfriend your own age,3
That's funny Umm  It's not funny,4
I,7
Okay,7
This is my father   Paul Stevens Dad   this is Ross Geller,7
It-it's great to meet you Paul,1
I usually prefer Elizabeth's boyfriends to address me as Mr Stevens,7
Of course   of course   Mr Stevens,7
So Ross   what your problem,3
Eh-whExcuse me,5
Why can't you get a girlfriend your own age,3
That's funny Umm  It's not funny,4
I,7
Okay,7
I can   I can see that,7
Umm   but I think if you give me umm   one chance I can   I can change your mind,4
This is my father   Paul Stevens Dad   this is Ross Geller,7
It-it's great to meet you Paul,1
I usually prefer Elizabeth's boyfriends to address me as Mr Stevens,7
Of course   of course   Mr Stevens,7
So Ross   what your problem,3
Eh-whExcuse me,5
Why can't you get a girlfriend your own age,3
That's funny Umm  It's not funny,4
I,7
Okay,7
I can   I can see that,7
Umm   but I think if you give me umm   one chance I can   I can change your mind,4
Okay,7
What,7
This is my father   Paul Stevens Dad   this is Ross Geller,7
It-it's great to meet you Paul,1
I usually prefer Elizabeth's boyfriends to address me as Mr Stevens,7
Of course   of course   Mr Stevens,7
So Ross   what your problem,3
Eh-whExcuse me,5
Why can't you get a girlfriend your own age,3
That's funny Umm  It's not funny,4
I,7
Okay,7
I can   I can see that,7
Umm   but I think if you give me umm   one chance I can   I can change your mind,4
Okay,7
What,7
Okay I'll give you one chance to change my mind  You got one minute,3
This is my father   Paul Stevens Dad   this is Ross Geller,7
It-it's great to meet you Paul,1
I usually prefer Elizabeth's boyfriends to address me as Mr Stevens,7
Of course   of course   Mr Stevens,7
So Ross   what your problem,3
Eh-whExcuse me,5
Why can't you get a girlfriend your own age,3
That's funny Umm  It's not funny,4
I,7
Okay,7
I can   I can see that,7
Umm   but I think if you give me umm   one chance I can   I can change your mind,4
Okay,7
What,7
Okay I'll give you one chance to change my mind  You got one minute,3
Daddy,5
Ooooohh,5
Oh yeah   I'm sure  And all of a sudden his hands weren't the problem anymore,7
Was it,5
Oh   boy scouts could have camped under there,7
"""Ooo  "" what",5
Uma Thurman,7
Oh,5
The actress,5
Thanks Rach,7
Ooooohh,5
Oh yeah   I'm sure  And all of a sudden his hands weren't the problem anymore,7
Was it,5
Oh   boy scouts could have camped under there,7
"""Ooo  "" what",5
Uma Thurman,7
Oh,5
The actress,5
Thanks Rach,7
So what are you gonna do,5
You have to tell her,1
Ooooohh,5
Oh yeah   I'm sure  And all of a sudden his hands weren't the problem anymore,7
Was it,5
Oh   boy scouts could have camped under there,7
"""Ooo  "" what",5
Uma Thurman,7
Oh,5
The actress,5
Thanks Rach,7
So what are you gonna do,5
You have to tell her,1
You have to tell her,1
It's your moral obligation   as a friend   as a woman   I think it's a feminist issue,3
Ooooohh,5
Oh yeah   I'm sure  And all of a sudden his hands weren't the problem anymore,7
Was it,5
Oh   boy scouts could have camped under there,7
"""Ooo  "" what",5
Uma Thurman,7
Oh,5
The actress,5
Thanks Rach,7
So what are you gonna do,5
You have to tell her,1
You have to tell her,1
It's your moral obligation   as a friend   as a woman   I think it's a feminist issue,3
Guys,3
Guys,3
Oh   yeah   you have to tell her,7
Ooooohh,5
Oh yeah   I'm sure  And all of a sudden his hands weren't the problem anymore,7
Was it,5
Oh   boy scouts could have camped under there,7
"""Ooo  "" what",5
Uma Thurman,7
Oh,5
The actress,5
Thanks Rach,7
So what are you gonna do,5
You have to tell her,1
You have to tell her,1
It's your moral obligation   as a friend   as a woman   I think it's a feminist issue,3
