text,label
Yknow  if they knew what they were doing they probably didnt give you real names either ,7
Okay  maybe people give out fake numbers  but they dont give out fake names ,3
Oh yeah  Hi  Ken Adams  nice to meet you ,7
Regina Philange ,7
I still dont get it  we didnt do anything wrong ,5
I know Although  you did tell an awful lot of jokes ,3
I thought you said those jokes were funny Joke Joke Joke ,5
Joke Joke Blah Blah ,3
Well maybe it was all of your questions ,7
I still don't get why Greg and Jenny would give us a fake number ,3
Yknow  if they knew what they were doing they probably didnt give you real names either ,7
Okay  maybe people give out fake numbers  but they dont give out fake names ,3
Oh yeah  Hi  Ken Adams  nice to meet you ,7
Regina Philange ,7
I still dont get it  we didnt do anything wrong ,5
I know Although  you did tell an awful lot of jokes ,3
I thought you said those jokes were funny Joke Joke Joke ,5
Joke Joke Blah Blah ,3
Well maybe it was all of your questions ,7
What about my questions ,7
No  Im sorry Its just my foot itches like crazy ,7
Oh  Ill get it ,7
Wow I usually get to know a girl a little better before I let her spoon me ,5
No  Im sorry Its just my foot itches like crazy ,7
Oh  Ill get it ,7
Wow I usually get to know a girl a little better before I let her spoon me ,5
Relax  its not like were forking ,1
Look at it Ohhh Wallpapers a little faded  thats okay Carpets a little loose Hardwood floors ,1
Hey ,1
Hello ,7
Oh Ooh Oh Monica Its so beautiful ,1
I know ,1
So  Im here  ready to play ,1
Okay ,7
Look at it Ohhh Wallpapers a little faded  thats okay Carpets a little loose Hardwood floors ,1
Hey ,1
Hello ,7
Oh Ooh Oh Monica Its so beautiful ,1
I know ,1
So  Im here  ready to play ,1
Okay ,7
I brought a bunch of stuff for the house  so check it out Ha-ha ,1
Whats this ,5
Look at it Ohhh Wallpapers a little faded  thats okay Carpets a little loose Hardwood floors ,1
Hey ,1
Hello ,7
Oh Ooh Oh Monica Its so beautiful ,1
I know ,1
So  Im here  ready to play ,1
Okay ,7
I brought a bunch of stuff for the house  so check it out Ha-ha ,1
Whats this ,5
Thats a dog  every house should have a dog ,1
Not one that can pee on the roof ,5
Well  maybe its so big because the house was built on radioactive waste ,1
And is this in case the house sneezes ,5
Look at it Ohhh Wallpapers a little faded  thats okay Carpets a little loose Hardwood floors ,1
Hey ,1
Hello ,7
Oh Ooh Oh Monica Its so beautiful ,1
I know ,1
So  Im here  ready to play ,1
Okay ,7
I brought a bunch of stuff for the house  so check it out Ha-ha ,1
Whats this ,5
Thats a dog  every house should have a dog ,1
Not one that can pee on the roof ,5
Well  maybe its so big because the house was built on radioactive waste ,1
And is this in case the house sneezes ,5
No  no  thats the ghost for the attic ,7
Look at it Ohhh Wallpapers a little faded  thats okay Carpets a little loose Hardwood floors ,1
Hey ,1
Hello ,7
Oh Ooh Oh Monica Its so beautiful ,1
I know ,1
So  Im here  ready to play ,1
Okay ,7
I brought a bunch of stuff for the house  so check it out Ha-ha ,1
Whats this ,5
Thats a dog  every house should have a dog ,1
Not one that can pee on the roof ,5
Well  maybe its so big because the house was built on radioactive waste ,1
And is this in case the house sneezes ,5
No  no  thats the ghost for the attic ,7
I dont want a ghost ,4
Look at it Ohhh Wallpapers a little faded  thats okay Carpets a little loose Hardwood floors ,1
Hey ,1
Hello ,7
Oh Ooh Oh Monica Its so beautiful ,1
I know ,1
So  Im here  ready to play ,1
Okay ,7
I brought a bunch of stuff for the house  so check it out Ha-ha ,1
Whats this ,5
Thats a dog  every house should have a dog ,1
Not one that can pee on the roof ,5
Well  maybe its so big because the house was built on radioactive waste ,1
And is this in case the house sneezes ,5
No  no  thats the ghost for the attic ,7
I dont want a ghost ,4
Well  nobody wants a ghost But youve got one  because the house is sitting on an ancient Indian burial ground ,7
Wait a minute  the house was built on radioactive waste  and an ancient Indian burial ground That would never happen ,5
Okay  obviously you dont know much about the US government ,7
Hey ,5
Hello ,7
I need to talk to you ,1
Look at it Ohhh Wallpapers a little faded  thats okay Carpets a little loose Hardwood floors ,1
Hey ,1
Hello ,7
Oh Ooh Oh Monica Its so beautiful ,1
I know ,1
So  Im here  ready to play ,1
Okay ,7
I brought a bunch of stuff for the house  so check it out Ha-ha ,1
Whats this ,5
Thats a dog  every house should have a dog ,1
Not one that can pee on the roof ,5
Well  maybe its so big because the house was built on radioactive waste ,1
And is this in case the house sneezes ,5
No  no  thats the ghost for the attic ,7
I dont want a ghost ,4
Well  nobody wants a ghost But youve got one  because the house is sitting on an ancient Indian burial ground ,7
Wait a minute  the house was built on radioactive waste  and an ancient Indian burial ground That would never happen ,5
Okay  obviously you dont know much about the US government ,7
Hey ,5
Hello ,7
I need to talk to you ,1
Sure  whats up ,7
All right  I just got changed in thirty seconds so you can be alone with him You'd better go for it ,3
Please  I'm not going for anything ,6
Well  if you don't  I will ,3
Would you please go ,1
Hey  guys  guys  did you see my new  china cabinet ,1
Uh-huh ,7
Watch  watch ,1
Ooohhhh ,5
Hey  guys  guys  did you see my new  china cabinet ,1
Uh-huh ,7
Watch  watch ,1
Ooohhhh ,5
And  and ,1
Ahhhh ,5
Hey  my Fathers house does that ,5
O-o-o-okay  how did it go Tell me everything ,7
Well  the movie was great  dinner was great  and theres nothing like a cool  crisp New York evening ,7
Its clearly an Emma ,7
Oh honey  but you love that name ,0
Yeah  but I love you more ,1
Its clearly an Emma ,7
Oh honey  but you love that name ,0
Yeah  but I love you more ,1
Besides yknow  nothing goes with Bing ,7
Its clearly an Emma ,7
Oh honey  but you love that name ,0
Yeah  but I love you more ,1
Besides yknow  nothing goes with Bing ,7
So Im screwed ,1
"Oh-oh  I'm a duck I go  ""Quack  quack"" Im happy all the time" ,1
Nice try ,0
"Oh-oh  I'm a duck I go  ""Quack  quack"" Im happy all the time" ,1
Nice try ,0
Wait  wait  wait ,1
Look  Monica ,7
"Oh-oh  I'm a duck I go  ""Quack  quack"" Im happy all the time" ,1
Nice try ,0
Wait  wait  wait ,1
Look  Monica ,7
Look ,5
"Oh-oh  I'm a duck I go  ""Quack  quack"" Im happy all the time" ,1
Nice try ,0
Wait  wait  wait ,1
Look  Monica ,7
Look ,5
This is not going to work ,3
"Oh-oh  I'm a duck I go  ""Quack  quack"" Im happy all the time" ,1
Nice try ,0
Wait  wait  wait ,1
Look  Monica ,7
Look ,5
This is not going to work ,3
I bet this will work ,1
"Oh-oh  I'm a duck I go  ""Quack  quack"" Im happy all the time" ,1
Nice try ,0
Wait  wait  wait ,1
Look  Monica ,7
Look ,5
This is not going to work ,3
I bet this will work ,1
You are so great I love you ,1
"Oh-oh  I'm a duck I go  ""Quack  quack"" Im happy all the time" ,1
Nice try ,0
Wait  wait  wait ,1
Look  Monica ,7
Look ,5
This is not going to work ,3
I bet this will work ,1
You are so great I love you ,1
What ,5
"Oh-oh  I'm a duck I go  ""Quack  quack"" Im happy all the time" ,1
Nice try ,0
Wait  wait  wait ,1
Look  Monica ,7
Look ,5
This is not going to work ,3
I bet this will work ,1
You are so great I love you ,1
What ,5
"Nothing I said  I said ""You're so great"" and then I just  I just stopped talking" ,4
"Oh-oh  I'm a duck I go  ""Quack  quack"" Im happy all the time" ,1
Nice try ,0
Wait  wait  wait ,1
Look  Monica ,7
Look ,5
This is not going to work ,3
I bet this will work ,1
You are so great I love you ,1
What ,5
"Nothing I said  I said ""You're so great"" and then I just  I just stopped talking" ,4
You said you loved me I can't believe this ,5
No I didn't ,4
Yes  you did ,5
No I didn't ,4
You love me ,1
"Oh-oh  I'm a duck I go  ""Quack  quack"" Im happy all the time" ,1
Nice try ,0
Wait  wait  wait ,1
Look  Monica ,7
Look ,5
This is not going to work ,3
I bet this will work ,1
You are so great I love you ,1
What ,5
"Nothing I said  I said ""You're so great"" and then I just  I just stopped talking" ,4
You said you loved me I can't believe this ,5
No I didn't ,4
Yes  you did ,5
No I didn't ,4
You love me ,1
No I don't Stop it Stop it Stop it Stop it ,3
Hello Greg ,7
Hi  this is Monica from the plane ,7
Listen  the number that you gave me 853-5   That is their old number ,3
Hello Greg ,7
Hi  this is Monica from the plane ,7
Listen  the number that you gave me 853-5   That is their old number ,3
Jennys been giving it out since they moved ,3
Jenny That is so Jenny ,1
Hey listen umm  how would you like to get together ,7
Hello Greg ,7
Hi  this is Monica from the plane ,7
Listen  the number that you gave me 853-5   That is their old number ,3
Jennys been giving it out since they moved ,3
Jenny That is so Jenny ,1
Hey listen umm  how would you like to get together ,7
Say next Saturday ,7
Okay  how about Sunday ,7
Okay umm  the week after that ,1
Hello Greg ,7
Hi  this is Monica from the plane ,7
Listen  the number that you gave me 853-5   That is their old number ,3
Jennys been giving it out since they moved ,3
Jenny That is so Jenny ,1
Hey listen umm  how would you like to get together ,7
Say next Saturday ,7
Okay  how about Sunday ,7
Okay umm  the week after that ,1
The week after that ,1
Yknow what Greg ,3
Hey Chandler Yknow that girl you went to college with who-who became a movie director ,7
Oh yeah  Dana Keystone She was in my Movement class ,7
Whats a Movement class ,7
Its Chandlers way of pretending he didnt take mime ,7
Oh well listen  anyway shes directing the new Al Pacino movie You gotta get me an audition ,1
I am ,7
Joey  what are you talking about Youre a terrific actor ,7
You really think so ,5
Ugh  how can you even ask that question ,5
Ross Get a shot of this (He's carrying an issue of the ,5
Oh  okay  I'm having another one ,4
This one doesn't hurt eitherOoh  yes it does ,5
Ross Get a shot of this (He's carrying an issue of the ,5
Oh  okay  I'm having another one ,4
This one doesn't hurt eitherOoh  yes it does ,5
Ow ,3
Ross Get a shot of this (He's carrying an issue of the ,5
Oh  okay  I'm having another one ,4
This one doesn't hurt eitherOoh  yes it does ,5
Ow ,3
Ow ,3
Ow ,3
Ow ,3
Ooh ,5
Ross Get a shot of this (He's carrying an issue of the ,5
Oh  okay  I'm having another one ,4
This one doesn't hurt eitherOoh  yes it does ,5
Ow ,3
Ow ,3
Ow ,3
Ow ,3
Ooh ,5
Oh  I was kinda hoping that was it ,0
Ross Get a shot of this (He's carrying an issue of the ,5
Oh  okay  I'm having another one ,4
This one doesn't hurt eitherOoh  yes it does ,5
Ow ,3
Ow ,3
Ow ,3
Ow ,3
Ooh ,5
Oh  I was kinda hoping that was it ,0
Hey  where are Monica and Rachel anyway ,7
Yeah  I love you Okay  bye  Hi ,1
Hi ,1
That was Alice's mom  she said she left five hours ago She should be here by now ,4
Ross Get a shot of this (He's carrying an issue of the ,5
Oh  okay  I'm having another one ,4
This one doesn't hurt eitherOoh  yes it does ,5
Ow ,3
Ow ,3
Ow ,3
Ow ,3
Ooh ,5
Oh  I was kinda hoping that was it ,0
Hey  where are Monica and Rachel anyway ,7
Yeah  I love you Okay  bye  Hi ,1
Hi ,1
That was Alice's mom  she said she left five hours ago She should be here by now ,4
Oh  honey  dont worry She's gonna make it on time ,7
Ross Get a shot of this (He's carrying an issue of the ,5
Oh  okay  I'm having another one ,4
This one doesn't hurt eitherOoh  yes it does ,5
Ow ,3
Ow ,3
Ow ,3
Ow ,3
Ooh ,5
Oh  I was kinda hoping that was it ,0
Hey  where are Monica and Rachel anyway ,7
Yeah  I love you Okay  bye  Hi ,1
Hi ,1
That was Alice's mom  she said she left five hours ago She should be here by now ,4
Oh  honey  dont worry She's gonna make it on time ,7
Yeah ,7
I guess I set up the video camera to try and entice Joey ,7
But sadly I could not be enticed ,1
Unbelievable I mean you really kept Joey's underwear Why Why would you do that ,6
I'm Monica I'm disgusting I stalk guys and keep their underpants ,0
I guess I set up the video camera to try and entice Joey ,7
But sadly I could not be enticed ,1
Unbelievable I mean you really kept Joey's underwear Why Why would you do that ,6
I'm Monica I'm disgusting I stalk guys and keep their underpants ,0
Well  I think we've all learned something about who's disgusting and who's not ,3
I guess I set up the video camera to try and entice Joey ,7
But sadly I could not be enticed ,1
Unbelievable I mean you really kept Joey's underwear Why Why would you do that ,6
I'm Monica I'm disgusting I stalk guys and keep their underpants ,0
Well  I think we've all learned something about who's disgusting and who's not ,3
Eh ,7
Ohh  okay  they gave you the old time pricing ,7
Yeah ,7
Well  what period is it from ,7
Uh  its from yore Like the days of yore Yknow ,7
Yes  yes I do ,7
God  oh its just perfect ,1
Ohh  okay  they gave you the old time pricing ,7
Yeah ,7
Well  what period is it from ,7
Uh  its from yore Like the days of yore Yknow ,7
Yes  yes I do ,7
God  oh its just perfect ,1
I bet it has a great story behind it too ,1
Did they tell you anything ,7
Ohh  okay  they gave you the old time pricing ,7
Yeah ,7
Well  what period is it from ,7
Uh  its from yore Like the days of yore Yknow ,7
Yes  yes I do ,7
God  oh its just perfect ,1
I bet it has a great story behind it too ,1
Did they tell you anything ,7
Yes That I know  this is from White Plains ,1
Ohh  okay  they gave you the old time pricing ,7
Yeah ,7
Well  what period is it from ,7
Uh  its from yore Like the days of yore Yknow ,7
Yes  yes I do ,7
God  oh its just perfect ,1
I bet it has a great story behind it too ,1
Did they tell you anything ,7
Yes That I know  this is from White Plains ,1
White Plains Oh  it sounds like such a magical place ,1
So  you still dont think Im boyfriend material ,3
Huh ,7
I saw you checking me out during the game last night ,7
I  umm  shut up ,3
Good-bye Phoebe and Ursula Ill miss you PS Your Mom lives in Montauk You just wrote this ,0
Rachel  its going to happen Chandler is gonna move in here ,7
But I ,0
No-no  wait ,7
Just let me finish  okay ,0
Rachel  its going to happen Chandler is gonna move in here ,7
But I ,0
No-no  wait ,7
Just let me finish  okay ,0
This isnt something that we just  we just impulsively decided in-in Vegas  this is something we both really want ,7
Rachel  its going to happen Chandler is gonna move in here ,7
But I ,0
No-no  wait ,7
Just let me finish  okay ,0
This isnt something that we just  we just impulsively decided in-in Vegas  this is something we both really want ,7
And it ,7
It is Really ,5
Rachel  its going to happen Chandler is gonna move in here ,7
But I ,0
No-no  wait ,7
Just let me finish  okay ,0
This isnt something that we just  we just impulsively decided in-in Vegas  this is something we both really want ,7
And it ,7
It is Really ,5
Yeah  sweetie ,7
I mean were not  were not gonna live together anymore ,0
